ID,PredictedProb
48764,0.946666667
48765,0.8
48766,0.76
48775,0.92
48776,0.64
48777,0.88
48778,0.86
48780,0.64
48785,0.84
48786,0.946666667
48788,0.68
48789,0.88
48790,0.686666667
48792,0.753333333
48794,0.986666667
48796,0.933333333
48799,0.646666667
48801,0.7
48802,0.92
48804,0.713333333
48805,0.693333333
48810,0.9
48811,0.92
48813,0.986666667
48814,0.92
48815,0.92
48816,0.72
48817,0.793333333
48818,0.706666667
48824,0.853333333
48827,0.9
48829,0.566666667
48830,0.98
48834,0.74
48835,0.66
48836,0.846666667
48839,0.9
48840,0.68
48841,0.586666667
48847,0.6
48848,0.953333333
48850,0.906666667
48851,0.633333333
48858,0.886666667
48860,0.953333333
48862,0.933333333
48865,0.9
48867,0.986666667
48868,0.746666667
48869,0.86
48871,0.54
48873,0.986666667
48874,0.946666667
48875,0.946666667
48876,0.953333333
48878,0.986666667
48880,0.62
48882,0.686666667
48883,0.98
48884,0.766666667
48885,0.953333333
48886,0.826666667
48887,0.793333333
48888,0.9
48891,0.806666667
48892,0.92
48893,0.9
48894,0.826666667
48895,0.886666667
48896,0.76
48900,0.56
48902,0.873333333
48905,0.92
48907,0.826666667
48911,0.78
48914,0.826666667
48918,0.933333333
48919,0.526666667
48921,0.78
48922,0.866666667
48923,0.853333333
48924,0.52
48925,0.613333333
48927,0.813333333
48929,0.66
48930,0.94
48933,0.926666667
48936,0.533333333
48938,0.92
48939,0.853333333
48940,0.986666667
48941,0.88
48945,0.933333333
48947,0.826666667
48949,0.826666667
48956,0.86
48958,0.933333333
48961,0.913333333
48962,0.946666667
48964,0.513333333
48966,0.893333333
48971,0.973333333
48973,0.933333333
48974,0.906666667
48978,0.606666667
48979,0.96
48980,0.9
48983,0.82
48984,0.9
48990,0.966666667
48992,0.953333333
48993,0.82
48997,0.913333333
49002,0.833333333
49005,0.72
49007,0.88
49009,0.86
49010,0.86
49015,0.933333333
49020,0.706666667
49021,0.506666667
49023,0.7
49026,0.713333333
49028,0.833333333
49029,0.8
49030,0.713333333
49031,0.64
49032,0.913333333
49038,0.946666667
49039,0.8
49040,0.766666667
49041,0.933333333
49042,0.753333333
49043,0.733333333
49046,0.76
49047,0.893333333
49049,0.74
49051,0.96
49053,0.886666667
49060,0.84
49061,0.793333333
49062,0.546666667
49065,0.926666667
49067,0.746666667
49069,0.973333333
49074,0.946666667
49075,0.98
49076,0.906666667
49077,0.933333333
49079,0.68
49084,0.873333333
49086,0.86
49087,0.92
49088,0.886666667
49090,0.946666667
49094,0.98
49097,0.98
49098,0.9
49100,0.866666667
49102,0.606666667
49103,0.933333333
49106,0.826666667
49112,0.853333333
49114,0.813333333
49115,0.506666667
49116,0.933333333
49118,0.513333333
49119,0.613333333
49123,0.806666667
49125,0.96
49126,0.98
49128,0.92
49129,0.793333333
49130,0.88
49131,0.713333333
49132,0.893333333
49134,0.553333333
49139,0.92
49140,0.833333333
49143,0.866666667
49144,0.773333333
49145,0.873333333
49146,0.566666667
49147,0.613333333
49148,0.753333333
49149,0.973333333
49151,0.686666667
49152,0.78
49154,0.866666667
49155,0.9
49156,0.973333333
49158,0.893333333
49159,0.893333333
49161,0.88
49162,0.713333333
49163,0.893333333
49164,0.806666667
49167,0.94
49168,0.666666667
49170,0.953333333
49173,0.72
49175,0.96
49177,0.606666667
49178,0.746666667
49180,0.666666667
49181,0.633333333
49182,0.92
49184,0.62
49186,0.94
49187,0.833333333
49188,0.793333333
49190,0.64
49191,0.626666667
49195,0.513333333
49197,0.966666667
49199,0.886666667
49200,0.933333333
49203,0.82
49206,0.54
49207,0.926666667
49211,0.646666667
49212,0.693333333
49214,0.866666667
49215,0.713333333
49218,0.9
49220,0.74
49221,0.766666667
49223,0.66
49227,0.84
49230,0.96
49231,0.726666667
49232,0.88
49233,0.813333333
49234,0.906666667
49235,0.726666667
49237,0.8
49238,0.94
49239,0.613333333
49242,0.66
49244,0.9
49245,0.766666667
49248,0.8
49249,0.753333333
49250,0.84
49252,0.673333333
49254,0.92
49255,0.726666667
49266,0.7
49271,0.88
49273,0.773333333
49274,0.926666667
49275,0.9
49276,0.813333333
49277,0.92
49281,0.9
49283,0.573333333
49286,0.92
49287,0.58
49292,0.92
49293,0.92
49295,0.86
49297,0.753333333
49298,0.913333333
49300,0.806666667
49301,0.88
49302,0.706666667
49304,0.666666667
49305,0.92
49306,0.94
49309,0.953333333
49310,0.973333333
49312,0.726666667
49316,0.68
49322,0.62
49324,0.606666667
49325,0.813333333
49326,0.72
49331,0.793333333
49332,0.94
49333,0.906666667
49335,0.826666667
49336,0.94
49337,0.926666667
49338,0.906666667
49340,0.84
49341,0.606666667
49342,0.753333333
49343,0.906666667
49344,0.706666667
49346,0.966666667
49347,0.88
49354,0.653333333
49357,0.913333333
49359,0.646666667
49360,0.533333333
49362,0.76
49364,0.893333333
49365,0.606666667
49366,0.893333333
49367,0.813333333
49368,0.593333333
49369,0.746666667
49370,0.526666667
49372,0.88
49376,0.913333333
49377,0.72
49379,0.906666667
49382,0.773333333
49383,0.653333333
49387,0.766666667
49388,0.686666667
49389,0.906666667
49391,0.953333333
49396,0.94
49399,0.946666667
49403,0.86
49404,0.906666667
49407,0.893333333
49410,0.993333333
49412,0.94
49414,0.56
49417,0.986666667
49420,0.7
49425,0.586666667
49427,0.773333333
49429,0.76
49431,0.553333333
49432,0.953333333
49433,0.813333333
49434,0.64
49435,0.913333333
49436,0.993333333
49437,0.813333333
49438,0.786666667
49440,0.933333333
49442,0.926666667
49443,0.846666667
49444,0.72
49445,0.74
49446,0.773333333
49451,0.72
49452,0.706666667
49453,0.52
49456,0.74
49462,0.733333333
49463,0.593333333
49464,0.933333333
49465,0.786666667
49468,0.886666667
49469,0.933333333
49470,0.96
49472,0.926666667
49474,0.9
49476,0.7
49479,0.886666667
49480,0.873333333
49482,0.78
49484,0.806666667
49486,0.813333333
49488,0.666666667
49489,0.946666667
49492,0.84
49498,0.64
49500,0.786666667
49502,0.813333333
49504,0.88
49505,0.84
49506,0.866666667
49508,0.786666667
49509,0.966666667
49511,0.72
49512,0.786666667
49513,0.926666667
49514,0.74
49516,0.546666667
49522,0.906666667
49523,0.713333333
49524,0.933333333
49525,0.893333333
49527,0.746666667
49529,0.806666667
49532,0.546666667
49534,0.986666667
49535,0.706666667
49537,0.933333333
49538,0.913333333
49540,0.66
49543,0.966666667
49545,0.926666667
49547,0.766666667
49548,0.94
49550,0.686666667
49551,0.873333333
49557,0.513333333
49558,0.86
49560,0.986666667
49562,0.826666667
49564,0.733333333
49569,0.913333333
49570,0.793333333
49571,0.74
49574,0.513333333
49576,0.886666667
49578,0.886666667
49580,0.54
49583,0.846666667
49585,0.78
49586,0.64
49588,0.966666667
49590,0.733333333
49591,0.666666667
49593,0.813333333
49595,0.513333333
49596,0.566666667
49599,0.513333333
49601,0.74
49602,0.826666667
49603,0.593333333
49605,0.84
49606,0.766666667
49607,0.993333333
49611,0.693333333
49613,0.873333333
49614,0.993333333
49617,0.94
49618,0.606666667
49621,0.826666667
49622,0.92
49623,0.82
49625,0.86
49630,0.953333333
49631,0.886666667
49632,0.773333333
49634,0.66
49638,0.78
49640,0.993333333
49641,0.94
49642,0.766666667
49643,0.7
49646,0.573333333
49650,0.653333333
49652,0.773333333
49653,0.733333333
49656,0.82
49660,0.826666667
49661,0.966666667
49665,0.546666667
49669,0.86
49670,0.606666667
49672,0.813333333
49673,0.993333333
49674,0.886666667
49675,0.686666667
49676,0.84
49677,0.926666667
49678,0.52
49684,0.9
49685,0.873333333
49692,0.586666667
49695,0.946666667
49696,0.826666667
49700,0.746666667
49701,0.92
49705,0.986666667
49706,0.76
49709,0.653333333
49713,0.72
49716,0.606666667
49717,0.98
49718,0.96
49719,0.94
49721,0.52
49722,0.813333333
49724,0.806666667
49730,0.893333333
49737,0.753333333
49739,0.86
49740,0.846666667
49744,0.98
49747,0.68
49748,0.96
49751,0.62
49752,0.646666667
49755,0.553333333
49756,0.853333333
49759,0.973333333
49760,0.973333333
49761,1
49762,0.806666667
49764,0.606666667
49765,0.546666667
49767,0.866666667
49769,0.926666667
49772,0.973333333
49773,0.966666667
49774,0.9
49775,0.94
49776,0.92
49782,0.933333333
49784,0.733333333
49785,0.84
49786,0.64
49787,0.826666667
49788,0.906666667
49792,0.66
49794,0.713333333
49795,0.62
49800,0.606666667
49801,0.973333333
49802,0.86
49803,0.9
49804,0.846666667
49807,0.933333333
49808,0.633333333
49814,0.58
49816,0.6
49819,0.86
49821,0.72
49822,0.72
49823,0.653333333
49828,0.906666667
49834,0.96
49835,0.813333333
49837,0.8
49840,0.96
49843,0.773333333
49846,0.573333333
49848,0.926666667
49849,0.84
49851,0.56
49852,0.96
49854,0.78
49855,0.653333333
49858,0.54
49859,0.94
49865,0.806666667
49866,0.793333333
49867,0.606666667
49868,0.8
49869,0.666666667
49871,0.84
49872,0.52
49873,0.846666667
49874,0.686666667
49877,0.773333333
49879,0.806666667
49880,0.96
49881,0.56
49882,0.513333333
49883,0.713333333
49885,0.833333333
49888,0.84
49889,0.593333333
49890,0.66
49891,0.566666667
49893,0.946666667
49896,0.753333333
49899,0.966666667
49901,0.733333333
49903,0.78
49904,0.62
49905,0.926666667
49906,0.933333333
49908,0.806666667
49909,0.96
49910,0.666666667
49911,0.613333333
49914,0.786666667
49915,0.906666667
49916,0.6
49917,0.886666667
49918,0.66
49919,0.76
49920,0.88
49922,0.873333333
49925,0.986666667
49929,0.973333333
49933,0.88
49936,0.9
49937,0.96
49938,0.833333333
49941,0.893333333
49944,0.986666667
49946,0.84
49950,0.98
49953,0.906666667
49954,0.753333333
49955,0.673333333
49957,0.94
49958,0.826666667
49961,0.566666667
49962,0.893333333
49965,0.74
49966,0.866666667
49968,0.733333333
49969,0.566666667
49970,0.773333333
49975,0.813333333
49976,0.68
49977,0.84
49980,0.56
49982,0.726666667
49983,0.833333333
49984,0.526666667
49985,0.78
49986,0.873333333
49989,0.886666667
49990,0.893333333
49993,0.94
49995,0.866666667
49997,0.9
49999,1
50001,0.886666667
50002,0.773333333
50003,0.813333333
50004,0.82
50009,0.966666667
50012,0.906666667
50017,0.526666667
50019,0.953333333
50021,0.573333333
50023,0.58
50025,0.946666667
50029,0.666666667
50031,0.78
50032,0.626666667
50034,0.673333333
50035,0.773333333
50036,0.96
50037,0.506666667
50040,0.673333333
50041,0.806666667
50043,0.846666667
50044,0.593333333
50045,0.92
50047,0.7
50050,0.853333333
50051,0.933333333
50052,0.58
50057,0.98
50059,0.9
50060,0.933333333
50065,0.98
50066,0.513333333
50068,0.86
50070,0.666666667
50071,0.893333333
50074,0.933333333
50077,0.913333333
50078,0.9
50083,0.753333333
50085,0.866666667
50091,0.733333333
50093,0.613333333
50094,0.886666667
50095,0.846666667
50096,0.926666667
50098,0.54
50100,0.726666667
50105,0.84
50106,0.5
50109,0.773333333
50110,0.7
50111,0.733333333
50112,0.746666667
50113,0.706666667
50115,0.706666667
50116,0.886666667
50119,0.966666667
50121,0.926666667
50122,0.806666667
50124,0.78
50125,0.98
50126,0.833333333
50129,0.513333333
50132,0.746666667
50133,0.886666667
50135,0.953333333
50137,0.56
50138,0.933333333
50139,0.726666667
50142,0.566666667
50147,0.853333333
50150,0.766666667
50151,0.933333333
50153,0.606666667
50160,0.853333333
50165,0.733333333
50167,0.653333333
50169,0.813333333
50171,0.986666667
50178,0.88
50179,0.673333333
50181,0.993333333
50184,0.7
50185,0.78
50186,0.94
50189,0.7
50190,0.733333333
50192,0.68
50194,0.793333333
50195,0.733333333
50200,0.853333333
50201,0.86
50202,0.633333333
50203,0.7
50204,0.933333333
50205,0.94
50207,0.913333333
50208,0.666666667
50210,0.806666667
50212,0.746666667
50214,0.973333333
50215,0.68
50219,0.813333333
50227,0.766666667
50229,0.906666667
50231,0.566666667
50232,0.86
50234,0.886666667
50235,0.88
50237,0.94
50238,0.686666667
50239,0.92
50241,0.76
50242,0.82
50243,0.96
50245,0.74
50248,0.666666667
50250,0.846666667
50256,0.893333333
50257,0.833333333
50258,0.833333333
50260,0.873333333
50261,0.646666667
50262,0.58
50263,0.74
50265,0.693333333
50266,0.873333333
50268,0.666666667
50269,0.633333333
50270,0.9
50271,0.753333333
50272,0.533333333
50274,0.833333333
50277,0.726666667
50278,0.786666667
50279,0.733333333
50280,0.926666667
50282,0.6
50285,0.793333333
50286,0.853333333
50287,0.9
50288,0.78
50291,0.953333333
50292,0.64
50299,0.92
50302,0.813333333
50304,0.906666667
50306,0.94
50309,0.926666667
50310,0.92
50311,0.866666667
50312,0.586666667
50314,0.833333333
50316,0.933333333
50317,0.693333333
50319,0.973333333
50320,0.8
50321,0.64
50322,0.833333333
50327,0.626666667
50328,0.766666667
50329,0.546666667
50330,0.786666667
50334,0.96
50335,0.833333333
50336,0.9
50337,0.913333333
50338,0.773333333
50339,0.693333333
50340,0.606666667
50342,0.92
50343,0.953333333
50346,0.713333333
50349,0.726666667
50350,0.966666667
50351,0.853333333
50353,0.853333333
50357,0.626666667
50358,0.506666667
50359,0.88
50360,0.793333333
50362,0.553333333
50363,0.706666667
50365,0.806666667
50367,0.513333333
50374,0.686666667
50379,0.946666667
50380,0.9
50384,0.586666667
50385,0.793333333
50386,0.96
50387,0.66
50388,0.98
50389,0.966666667
50392,0.726666667
50393,0.873333333
50394,0.6
50400,0.926666667
50401,0.966666667
50402,0.833333333
50403,0.953333333
50404,0.773333333
50409,0.546666667
50411,0.926666667
50412,0.853333333
50414,0.92
50415,0.666666667
50418,0.913333333
50419,0.58
50423,0.886666667
50424,0.58
50425,0.98
50428,0.793333333
50430,0.993333333
50431,0.953333333
50432,0.64
50433,0.92
50435,0.846666667
50436,0.713333333
50437,0.66
50438,0.52
50439,0.933333333
50442,0.74
50443,0.98
50445,0.933333333
50446,0.933333333
50448,0.613333333
50449,0.653333333
50450,0.866666667
50451,0.9
50452,0.993333333
50453,0.84
50456,0.893333333
50458,0.833333333
50460,0.893333333
50467,0.58
50468,0.64
50470,0.566666667
50471,0.666666667
50473,0.626666667
50474,0.84
50475,0.853333333
50476,0.593333333
50478,0.933333333
50479,0.92
50481,0.54
50484,0.9
50485,0.993333333
50488,0.813333333
50491,0.553333333
50493,0.906666667
50495,0.786666667
50496,0.646666667
50498,0.666666667
50499,0.653333333
50501,0.826666667
50502,0.986666667
50503,0.726666667
50505,0.606666667
50506,0.953333333
50508,0.986666667
50510,0.933333333
50513,0.886666667
50514,0.806666667
50515,0.86
50517,0.853333333
50522,0.693333333
50523,0.86
50525,0.826666667
50528,0.806666667
50530,0.886666667
50531,0.96
50533,0.786666667
50534,0.526666667
50535,0.76
50536,0.74
50540,0.786666667
50541,0.68
50543,0.866666667
50546,0.953333333
50547,0.9
50551,0.58
50552,0.546666667
50553,0.946666667
50554,0.58
50555,0.866666667
50558,0.613333333
50559,0.84
50560,0.793333333
50566,0.54
50567,0.846666667
50568,0.673333333
50573,0.953333333
50574,0.613333333
50575,0.7
50577,0.886666667
50578,0.94
50579,0.906666667
50580,0.88
50581,0.793333333
50583,0.98
50588,0.946666667
50593,0.513333333
50597,0.86
50599,0.633333333
50601,0.706666667
50603,0.906666667
50604,0.713333333
50605,0.706666667
50607,0.913333333
50608,0.993333333
50610,0.72
50612,0.573333333
50613,0.673333333
50614,0.86
50615,0.973333333
50616,0.766666667
50618,0.853333333
50619,0.973333333
50620,0.56
50622,0.753333333
50623,0.946666667
50624,0.66
50626,0.513333333
50629,0.926666667
50631,0.8
50641,0.513333333
50642,0.58
50643,0.826666667
50644,0.933333333
50646,0.96
50647,0.773333333
50650,0.84
50651,0.96
50654,0.92
50657,0.933333333
50658,0.806666667
50659,0.96
50664,0.9
50666,0.733333333
50667,0.933333333
50669,0.866666667
50670,0.94
50672,0.78
50673,0.926666667
50675,0.873333333
50676,0.986666667
50677,0.946666667
50680,0.686666667
50682,0.513333333
50684,0.653333333
50688,0.873333333
50689,0.973333333
50694,0.946666667
50697,0.613333333
50698,0.613333333
50700,0.886666667
50701,0.853333333
50703,0.64
50705,0.773333333
50707,0.793333333
50711,0.933333333
50712,0.66
50719,0.886666667
50720,0.546666667
50721,0.973333333
50722,0.753333333
50724,0.76
50725,0.64
50726,0.52
50727,0.806666667
50728,0.966666667
50730,0.96
50732,0.506666667
50734,0.746666667
50735,0.873333333
50736,0.626666667
50744,0.786666667
50746,0.84
50747,0.72
50749,0.7
50750,0.966666667
50751,0.726666667
50753,0.773333333
50754,0.793333333
50758,0.873333333
50759,0.713333333
50760,0.74
50761,0.94
50767,0.806666667
50768,0.733333333
50770,0.953333333
50771,0.66
50773,0.833333333
50775,0.893333333
50776,0.926666667
50777,0.64
50778,0.946666667
50783,0.706666667
50784,0.906666667
50785,0.72
50786,0.613333333
50789,0.513333333
50792,0.8
50795,0.873333333
50796,0.753333333
50800,0.833333333
50801,0.993333333
50802,0.626666667
50805,0.926666667
50806,0.74
50807,0.973333333
50809,0.52
50811,0.846666667
50812,0.98
50813,0.733333333
50815,0.606666667
50816,0.766666667
50817,0.72
50819,0.893333333
50821,0.9
50822,0.893333333
50824,0.98
50825,0.753333333
50826,0.833333333
50827,0.94
50828,0.92
50829,0.913333333
50830,0.746666667
50834,0.786666667
50835,0.773333333
50837,0.733333333
50838,0.706666667
50840,0.873333333
50842,0.52
50846,0.52
50848,0.546666667
50850,0.78
50851,0.826666667
50852,0.7
50853,0.76
50854,0.653333333
50855,0.986666667
50856,0.686666667
50857,0.92
50861,0.673333333
50863,0.98
50866,0.673333333
50869,0.546666667
50870,0.78
50873,0.94
50874,0.86
50877,0.993333333
50878,0.826666667
50880,0.626666667
50882,0.753333333
50883,1
50886,0.733333333
50887,0.926666667
50889,0.706666667
50890,0.833333333
50893,0.553333333
50899,0.926666667
50902,0.966666667
50903,0.753333333
50905,0.606666667
50909,0.706666667
50910,0.76
50913,0.846666667
50916,0.686666667
50921,0.513333333
50922,0.526666667
50923,0.7
50924,0.926666667
50927,0.753333333
50930,0.986666667
50932,0.94
50933,0.706666667
50934,0.953333333
50935,0.653333333
50939,0.986666667
50940,0.953333333
50941,0.926666667
50943,0.82
50944,0.786666667
50946,0.926666667
50947,0.84
50948,0.866666667
50949,0.893333333
50954,0.953333333
50955,0.853333333
50957,0.746666667
50958,0.58
50959,0.813333333
50961,0.74
50963,0.746666667
50964,0.986666667
50965,0.913333333
50967,0.506666667
50968,0.773333333
50971,0.973333333
50972,0.74
50973,0.906666667
50975,0.906666667
50976,0.78
50978,0.54
50980,0.94
50981,0.8
50982,0.64
50983,0.766666667
50987,0.6
50988,0.9
50989,0.913333333
50991,0.973333333
50994,0.726666667
50995,0.866666667
50998,0.773333333
51002,0.833333333
51005,0.58
51013,0.753333333
51014,0.753333333
51017,0.913333333
51019,0.9
51020,0.8
51021,0.906666667
51024,0.826666667
51026,0.666666667
51032,0.86
51034,0.6
51036,0.86
51038,0.906666667
51043,0.5
51045,0.88
51047,0.826666667
51048,1
51051,0.8
51053,0.88
51054,0.74
51056,0.94
51060,0.94
51061,0.633333333
51063,0.76
51064,0.893333333
51065,0.553333333
51066,0.9
51067,0.66
51076,0.82
51077,0.973333333
51078,0.62
51080,0.56
51081,0.893333333
51083,0.693333333
51085,0.873333333
51086,0.833333333
51087,0.793333333
51090,0.846666667
51092,0.9
51094,0.773333333
51096,0.846666667
51097,0.92
51098,0.873333333
51099,0.713333333
51100,0.686666667
51103,0.926666667
51108,0.986666667
51109,0.893333333
51110,0.953333333
51112,0.626666667
51113,0.786666667
51116,0.913333333
51117,0.88
51119,0.733333333
51121,0.553333333
51126,0.766666667
51128,0.766666667
51130,0.786666667
51132,0.873333333
51133,0.8
51134,0.78
51135,0.9
51138,0.953333333
51140,0.953333333
51141,0.866666667
51143,0.993333333
51144,0.873333333
51145,0.926666667
51147,0.653333333
51150,0.793333333
51151,0.88
51155,0.84
51156,0.886666667
51157,0.82
51158,0.846666667
51160,0.946666667
51161,0.82
51162,0.746666667
51163,0.906666667
51164,0.933333333
51165,0.646666667
51166,0.82
51170,0.76
51171,0.973333333
51173,0.566666667
51174,0.966666667
51176,0.666666667
51179,0.606666667
51180,0.74
51181,0.986666667
51183,0.613333333
51184,0.833333333
51185,0.726666667
51191,0.826666667
51193,0.86
51194,0.88
51196,0.773333333
51197,0.906666667
51198,0.54
51199,0.913333333
51202,0.926666667
51204,0.733333333
51208,0.733333333
51211,0.96
51213,0.926666667
51216,0.98
51217,0.593333333
51219,0.953333333
51220,0.753333333
51222,0.526666667
51223,0.873333333
51224,0.526666667
51227,0.626666667
51228,0.72
51229,0.606666667
51231,0.913333333
51232,0.866666667
51233,0.946666667
51234,0.846666667
51237,0.566666667
51240,0.6
51241,0.886666667
51243,0.62
51245,0.753333333
51248,0.966666667
51250,0.88
51251,0.926666667
51252,0.693333333
51253,0.506666667
51256,0.92
51257,0.933333333
51262,0.846666667
51263,0.966666667
51264,0.96
51265,0.846666667
51267,0.933333333
51268,0.88
51269,0.966666667
51271,0.94
51272,0.66
51273,0.813333333
51274,0.713333333
51275,0.746666667
51276,0.726666667
51283,0.746666667
51286,0.886666667
51287,0.926666667
51291,0.886666667
51293,0.913333333
51299,0.9
51300,0.573333333
51304,0.826666667
51305,0.546666667
51309,0.753333333
51310,0.54
51311,0.706666667
51312,0.88
51316,0.8
51318,0.793333333
51320,0.946666667
51322,0.613333333
51323,0.933333333
51329,0.766666667
51330,0.793333333
51331,0.833333333
51332,0.86
51333,0.84
51334,0.973333333
51335,0.9
51338,0.766666667
51339,0.713333333
51342,0.973333333
51344,0.793333333
51345,0.966666667
51347,0.653333333
51349,0.826666667
51350,0.62
51351,0.826666667
51359,0.853333333
51361,0.973333333
51362,0.653333333
51367,0.633333333
51368,0.68
51369,0.986666667
51370,0.973333333
51376,0.873333333
51377,0.726666667
51380,0.793333333
51382,0.9
51383,0.893333333
51384,0.82
51387,0.893333333
51388,0.806666667
51390,0.926666667
51393,1
51398,0.606666667
51399,0.873333333
51400,0.78
51401,0.966666667
51405,0.586666667
51411,0.833333333
51413,0.746666667
51414,0.966666667
51417,0.633333333
51420,0.92
51425,0.913333333
51429,0.886666667
51431,0.9
51432,0.913333333
51434,0.593333333
51436,0.98
51441,0.84
51442,0.62
51444,0.946666667
51445,0.826666667
51449,0.753333333
51454,0.713333333
51455,0.893333333
51456,0.826666667
51457,0.88
51460,0.673333333
51461,0.833333333
51462,0.506666667
51464,0.826666667
51465,0.993333333
51468,0.866666667
51469,0.813333333
51470,0.68
51473,0.96
51474,0.566666667
51478,0.666666667
51479,0.946666667
51480,0.813333333
51481,0.5
51484,0.966666667
51485,0.966666667
51486,0.906666667
51488,0.926666667
51489,0.946666667
51492,0.806666667
51493,0.96
51495,0.92
51497,0.9
51500,0.933333333
51501,0.9
51502,0.966666667
51503,0.573333333
51505,0.886666667
51506,0.746666667
51509,0.653333333
51510,0.893333333
51511,0.846666667
51514,0.646666667
51517,0.886666667
51520,0.74
51526,0.633333333
51528,0.666666667
51534,0.906666667
51539,0.86
51540,0.9
51541,0.693333333
51543,0.786666667
51544,0.653333333
51545,0.84
51546,0.993333333
51549,0.833333333
51551,0.726666667
51552,0.593333333
51553,0.58
51555,0.5
51556,0.986666667
51557,0.953333333
51559,0.66
51560,0.94
51565,0.586666667
51566,1
51568,0.886666667
51569,0.68
51570,0.98
51571,0.593333333
51573,0.506666667
51575,0.826666667
51577,0.866666667
51578,0.806666667
51579,0.76
51583,0.693333333
51584,0.906666667
51586,0.846666667
51590,0.846666667
51593,0.926666667
51597,0.653333333
51602,0.986666667
51603,0.9
51604,0.84
51607,0.966666667
51608,0.68
51609,0.56
51612,0.726666667
51613,0.833333333
51615,0.886666667
51621,0.56
51622,0.993333333
51623,0.926666667
51624,0.546666667
51626,0.58
51631,0.853333333
51632,0.72
51633,0.96
51634,0.606666667
51638,0.813333333
51640,0.846666667
51641,0.906666667
51647,0.633333333
51648,0.806666667
51650,0.94
51652,0.74
51656,0.72
51657,0.686666667
51660,0.706666667
51662,0.94
51663,0.953333333
51665,0.746666667
51671,0.913333333
51672,0.92
51674,0.933333333
51675,0.833333333
51677,0.973333333
51678,0.546666667
51679,0.773333333
51680,0.76
51681,0.56
51683,0.6
51684,0.846666667
51685,0.6
51686,0.833333333
51691,0.773333333
51696,0.766666667
51697,0.86
51698,0.906666667
51699,0.88
51701,0.986666667
51702,0.986666667
51704,0.806666667
51706,0.893333333
51707,0.8
51708,0.9
51711,0.813333333
51712,0.72
51715,0.673333333
51717,0.553333333
51719,0.733333333
51724,0.733333333
51727,0.993333333
51730,0.866666667
51733,0.973333333
51734,0.7
51735,0.706666667
51736,0.7
51737,1
51738,0.78
51740,0.5
51742,0.68
51743,0.92
51744,0.946666667
51747,0.973333333
51748,0.833333333
51749,0.873333333
51750,0.626666667
51754,1
51756,1
51760,0.666666667
51761,0.726666667
51762,0.933333333
51767,0.833333333
51770,0.966666667
51771,0.613333333
51772,0.693333333
51774,0.92
51777,0.76
51778,0.926666667
51779,0.986666667
51782,0.92
51783,0.973333333
51786,0.686666667
51790,0.533333333
51792,0.66
51793,0.533333333
51796,0.726666667
51798,0.853333333
51801,0.88
51802,0.92
51803,0.806666667
51806,0.973333333
51807,0.693333333
51808,0.96
51809,0.893333333
51812,0.74
51815,0.906666667
51816,0.933333333
51818,0.84
51819,0.98
51820,0.833333333
51821,0.793333333
51827,0.906666667
51830,0.906666667
51831,0.88
51833,0.913333333
51839,0.933333333
51840,0.913333333
51841,0.813333333
51844,0.846666667
51845,0.813333333
51849,0.64
51851,0.853333333
51853,0.58
51854,0.893333333
51855,0.886666667
51858,0.52
51862,0.886666667
51865,0.773333333
51866,0.92
51870,0.953333333
51875,0.666666667
51877,0.866666667
51879,0.793333333
51880,0.94
51882,0.7
51883,0.8
51885,0.72
51886,0.986666667
51887,0.746666667
51888,0.506666667
51889,0.893333333
51892,0.846666667
51893,0.966666667
51894,0.78
51895,0.906666667
51896,0.586666667
51897,0.766666667
51898,0.626666667
51900,0.726666667
51901,0.746666667
51902,0.886666667
51903,0.54
51906,0.96
51907,0.673333333
51908,0.74
51910,0.94
51911,0.54
51912,0.96
51913,0.753333333
51914,0.673333333
51915,0.713333333
51916,0.92
51917,0.82
51919,0.906666667
51920,0.92
51921,0.773333333
51924,0.6
51926,0.693333333
51927,0.906666667
51928,0.906666667
51929,0.666666667
51930,0.546666667
51933,0.54
51934,0.753333333
51935,0.933333333
51936,0.913333333
51938,0.7
51939,0.626666667
51940,0.946666667
51942,0.88
51943,0.673333333
51944,0.66
51946,0.513333333
51948,0.586666667
51952,0.913333333
51953,0.966666667
51955,0.56
51959,0.98
51960,0.833333333
51961,0.893333333
51962,0.706666667
51963,0.906666667
51964,0.826666667
51965,0.746666667
51966,0.973333333
51969,0.94
51972,0.92
51975,0.74
51977,0.913333333
51978,0.926666667
51979,0.873333333
51982,0.9
51984,0.853333333
51985,0.84
51987,0.74
51988,0.933333333
51996,0.813333333
52000,0.753333333
52004,0.72
52005,0.56
52007,0.793333333
52009,0.72
52011,0.713333333
52012,0.933333333
52013,0.706666667
52014,0.893333333
52015,0.846666667
52016,0.893333333
52017,0.906666667
52019,0.893333333
52020,0.733333333
52021,0.62
52024,0.866666667
52026,0.62
52029,0.58
52032,0.74
52039,0.593333333
52040,0.72
52043,0.78
52044,0.96
52046,0.693333333
52053,0.806666667
52054,0.933333333
52055,0.7
52056,0.566666667
52059,0.546666667
52060,0.706666667
52061,0.926666667
52062,0.693333333
52065,0.64
52067,0.733333333
52068,0.933333333
52070,0.626666667
52071,0.813333333
52072,0.966666667
52075,0.873333333
52080,0.88
52083,0.98
52085,0.66
52087,0.806666667
52088,0.62
52090,0.793333333
52096,0.6
52098,0.946666667
52099,0.986666667
52100,0.82
52101,0.913333333
52102,0.906666667
