x1	x2	x3	x4	x5	x6	x7	x8
0.251428437	1.619059734	2.198584444	0.404856277	-0.195107784	-0.099480209	-0.300367879	-1.436134107
0.741083117	-0.343434962	0.364433118	-0.401956481	-0.672144314	-0.500561885	-0.678135743	0.525199728
0.542343581	0.07338914	0.323009935	-1.873376854	-1.012394525	-0.913385515	1.384224642	-0.940908345
1.553471326	1.211030886	2.356907128	2.415258575	0.756351246	0.976039522	-0.551812927	2.308479732
1.961715218	0.721385422	1.945425264	2.40375763	-0.798775659	-1.67893896	-2.107472611	-1.12308121
-0.418394329	-0.084589899	-0.319351903	-1.359521831	-1.751381023	-0.559899577	-0.710531657	-1.715129206
0.057756102	0.390243266	-0.748661733	0.550423174	-1.046547333	0.031523544	-0.947440908	0.005902435
0.491674447	-0.975310027	1.380728151	-0.087863455	-0.230826249	0.855275083	1.907319347	1.180572974
0.261142622	-0.377820908	0.212323771	0.819261005	-0.718924078	0.051016174	-0.524408961	0.221529399
-1.140568513	-1.268678537	-1.337307598	-0.797399317	0.266248171	1.15271313	1.240636388	1.044247624
1.218958174	0.964349035	0.542014885	0.796393928	1.834909036	0.824202821	1.249015997	0.801291696
0.908738041	0.645726228	2.26217945	0.263027345	3.127913046	1.106579887	1.600236203	0.7737258
1.990674157	2.139797314	0.997196268	0.979240463	0.997926015	1.419189402	1.240379968	-1.129440459
-0.701104143	0.589670248	0.16520099	-0.557313522	-0.082969562	0.300249936	-1.371732208	-0.516775631
1.563852572	1.706947077	0.850291813	-0.089799686	-1.109844135	-1.213729062	-2.0624223	-2.052757556
0.766558413	1.614134641	1.751183388	1.749637928	-0.124756417	1.378182302	0.941604703	-0.096710072
-1.158772904	-1.125804492	-0.806956791	-0.90679734	-1.133762353	-0.126476412	-1.544621028	-0.558396824
0.986886024	0.750977844	1.333258899	2.149680342	-0.107861546	-0.827146376	-1.620701086	-1.050138362
0.682465105	0.587542699	-0.71236728	-0.508799898	0.87119335	1.309621396	1.424623474	0.013603148
0.116030106	0.767523813	0.414937558	1.895156044	-0.076652413	0.97815625	0.174824596	-0.12655576
-2.12449784	-2.457589528	-2.97330255	-3.105667582	-1.252229405	0.239379689	-0.020999817	-1.015857955
0.720335534	0.063850351	0.729288992	1.245534132	0.529723791	-0.522567439	0.72357672	-0.395668615
-0.443041465	-0.168251322	-0.981003481	-1.431342845	-0.08585851	-0.133699774	0.507822295	1.231652761
0.537849479	-0.389633229	0.386241858	-0.074267207	-0.01557351	0.293746418	0.778535886	0.378340335
-1.249623315	-1.466870315	-0.528472688	-0.779196699	1.365034324	2.229199176	-0.378938895	0.700865425
-0.785090401	-0.269911845	0.062805744	-0.405983689	2.139222498	0.464209422	1.625072874	2.042705246
-0.685335432	0.53931942	-0.743439965	-0.001428147	-0.191960191	-2.180064368	-0.363873831	0.060773057
-0.94762594	-1.620170686	-0.445639729	0.327304496	0.336093871	-0.035451744	0.495471619	-0.624321935
2.096042519	1.884626432	1.745702433	1.960356775	-0.767443534	-1.542997188	-0.477964566	-1.5017118
-0.6733604	-0.510337654	0.378218872	-1.239669643	-0.820995967	-0.624245657	-1.55363285	-0.329852123
0.5495623	-0.058148448	0.440728058	0.109084138	0.98737024	1.535084639	0.431149823	0.132102146
0.268629143	-1.672733136	-0.632702783	0.222712841	0.02438812	0.614980523	-0.752370715	-0.910888534
1.644613696	-0.203129915	0.671040648	0.879179179	1.032808482	-0.108908944	0.464416542	0.639428411
0.583767736	0.584073729	0.592047681	0.176373273	0.218047038	-0.117737998	-0.966238104	-0.740058879
-0.114652495	0.277403432	0.410148664	-0.420754375	-0.136157361	-0.203474546	-0.511807136	-0.844422444
0.838693735	1.015504132	0.179364706	-0.06863313	1.647729626	0.592239285	0.549437725	0.37198612
1.154252737	1.260074166	1.464839674	0.310433533	1.273468415	0.36973367	-1.296645283	0.141487453
0.743107548	0.171909759	0.522511192	0.212766289	0.938016201	-0.335860723	-0.406021584	-0.197287638
0.07453605	-0.729847654	-0.129306106	-0.748416755	-0.252270444	-1.533260549	-1.624818272	0.007956893
-1.822169418	-0.668909059	-1.31794885	-1.256530267	1.129430814	-0.142059694	1.85080018	0.272854341
0.143818125	-0.571305127	1.777681044	0.44340808	-0.309196068	1.200050635	-0.398301872	1.258424944
0.108108963	-0.155657487	-1.734755833	-0.632922486	-1.185367328	0.723002075	-0.540270237	-1.525683464
-0.008701522	-0.459501365	-1.004732208	-1.357071544	0.40858732	0.497559167	0.293768487	-0.972058575
-1.58397835	-1.476516172	-1.284228859	-0.29946694	2.254540524	1.077916384	1.784835326	1.994085692
0.46298815	-0.808421684	0.040897162	-0.277726852	1.484429986	0.370803662	1.641256516	1.860046122
-0.494900039	-1.087911581	-0.73516776	-1.401738672	-0.815868867	0.044443364	1.032371329	0.560804984
0.336016066	-0.789495868	0.089374258	0.85911606	1.599936526	1.194737752	2.829687951	-0.65015973
-0.054697416	-0.949396882	-1.083794006	-0.18631992	-0.589534295	0.600952595	-0.047229916	-1.378054594
-1.825448599	-1.834217769	-1.655337678	-1.140763622	-1.739368752	-1.53680255	-0.607542339	-1.85880349
0.138757603	-0.027358273	-0.517648844	0.673208251	1.13931385	-0.573359843	0.855061878	0.500824112
0.196309668	0.349807778	-0.440289624	-0.668259083	-0.835034837	-0.018395799	-0.461444849	0.348657746
-1.156106139	-0.954010917	-1.092554358	-0.803751765	-0.869644691	0.13327674	0.301362052	-0.044464259
2.931330812	1.809973766	2.096279848	1.633069164	1.290291467	1.69032793	1.260689001	1.745610815
0.047668864	0.429151142	-0.37116812	-0.069808687	-0.59463726	-1.17400366	-1.791714399	-0.346000329
0.597306758	-0.357521162	0.095793951	-1.151461457	2.033189775	-0.008506095	1.009558696	0.494025705
0.635446819	1.31826	-0.202860384	0.259311775	0.898428086	1.307458272	1.422035542	1.094118335
0.699980227	1.063284477	0.209468199	0.123518486	-0.415592925	-0.578529878	-0.166244472	-0.162226704
0.82455228	0.596946628	0.629853401	-0.082282654	0.588497087	-0.654292769	0.252763805	0.283197341
1.239555154	1.410170044	-0.571271063	0.721415493	-0.326501205	-2.334073487	-2.671844573	-1.331640254
-0.219889964	-0.614321062	-0.667969724	-1.065504001	-0.361522515	-0.428492296	-0.217852091	-0.462750838
-1.487748277	-1.911760934	-0.223907297	-0.807270122	-0.036723717	0.535104195	-0.038694939	-0.557108502
-1.212652058	-0.728932329	-0.21337388	-0.445389427	-0.202446507	0.710341852	1.134763406	-0.189835296
-0.624567785	-0.97519091	-1.970628533	-1.15138917	0.4833676	-0.432640283	-0.587277278	1.212731528
1.122174871	-1.04503729	0.229401998	0.295841341	-0.128960535	-0.018957501	-0.657227904	-0.333428905
0.68626757	0.390940206	1.090344241	-0.154888621	-0.24903351	1.124983489	0.979405163	-0.860874852
-0.058050316	-0.115947057	-0.840652919	0.750343775	2.951041023	1.767377545	0.487721949	0.421947554
0.440865515	0.353610795	0.541985105	-0.609908879	0.188336197	0.423413376	0.773402282	0.615955693
-1.820925452	-0.985009782	-1.287454554	-1.570502045	-0.904868132	-0.664675799	0.059799913	0.011423319
0.259430425	0.387619011	0.819338643	0.461915752	-1.50869607	-0.65054117	-0.950602734	-0.997736386
0.200066637	0.330918384	0.487251942	0.703855815	0.482025684	-1.325840896	-1.473554548	-0.633777158
0.598969603	1.961270192	2.021756328	0.859098703	-0.49721791	0.214800823	-2.058204394	-0.082783872
0.183477987	-1.029718365	-0.354552727	-0.812861407	0.147147177	-0.792202913	-0.360432713	0.315978232
-2.376677923	-3.14111435	-1.620517065	-1.691236788	0.246197667	0.249961445	0.654070375	0.193755292
-0.900745646	1.155602192	0.771922792	-0.349902221	1.946671909	1.364782516	-0.271020024	0.04349244
-1.105841499	-0.607259318	0.161007013	0.284334748	0.426490325	2.114365141	0.974595615	1.659658312
1.686642535	1.099249421	0.897280695	1.109644711	1.645549284	0.424923243	2.31986902	3.18447768
-0.588942377	-0.526877214	0.640680393	0.303754151	0.80005493	0.013375652	0.221800858	0.458456399
0.373659385	-0.150312015	0.557218273	-0.552063755	-0.312147245	-0.407429777	0.280451248	-1.352485962
-1.135295552	-0.727221788	-1.47466663	0.04731225	-0.009876039	-0.758851208	-0.1562562	-0.856566583
0.380461321	-0.64956446	0.753260677	-0.166131986	0.916386805	1.107336269	0.063686897	1.202200957
0.164014592	0.23763567	-0.595782349	0.741077801	-0.176325033	0.950634331	0.380318765	0.098978543
-0.785823173	0.128416408	0.548023767	-0.519208728	1.908070393	0.028719572	0.167922267	1.025382797
0.826706786	0.872880969	2.082254396	1.161628032	-0.497079161	-1.760030306	-0.164762088	-1.487095739
-0.808983299	-0.619632052	-1.322045308	-0.497280809	0.146186521	0.560440383	0.323758018	0.536102756
0.909501734	1.126103872	0.149565862	0.389669253	-0.330670481	0.076523737	-1.255935199	-2.58618097
-1.579407576	-3.198388621	-0.935579721	-1.033398787	0.067397221	-0.103862132	0.371495419	1.400934752
-0.577389056	1.21821711	1.806627838	1.205606692	0.716820155	0.433147306	0.782285992	0.04764339
-0.336898851	-0.59766121	-0.40914417	-0.716975897	0.299175194	-0.71769655	0.279813911	-0.020163155
1.427833334	-0.553014232	-0.223758463	1.027431267	-0.635593629	-0.872525756	1.828312715	-0.206927821
1.570758808	2.263313521	1.641717307	2.537159924	0.370647169	0.741052155	0.210013976	-0.208420711
0.655742312	-0.08895161	0.244604967	0.848845779	0.003940686	0.185079524	-0.025559701	-0.866350086
0.826525709	0.369113645	-0.258405551	-0.015145656	-0.869352203	-2.037692843	-0.71013992	0.669182579
0.269179239	1.118742726	0.252929206	1.215176772	-1.255757406	0.950910052	0.276923321	1.052834937
0.179012992	-0.740463618	1.17961045	-0.079375212	-0.60386886	0.71603777	0.169701963	1.36027306
0.009360082	-1.065070093	-1.23045001	-1.246193135	-0.311340295	-1.300670141	-1.41945185	-1.838273402
-0.677997755	-0.21846301	-0.288710234	-0.620076922	-0.665547219	-0.578666205	-1.159726347	0.400853103
-0.239438298	-0.918089077	-1.590587388	0.040125907	0.269645177	-0.481582541	0.73152427	1.935430819
-1.113585043	0.289458108	0.177825497	-1.42486008	-1.556314761	-1.885696257	-1.488042436	-0.802227029
1.377742054	0.445455514	2.026556534	1.378845215	0.217315211	-1.002687461	-0.437347156	1.296771847
0.259513133	0.61961212	1.612191472	-0.287110202	1.063548119	0.553086181	-0.18244868	0.923458046
0.078808751	-0.25086269	-0.692009844	-0.547791729	-0.78810174	-0.152026797	-0.353993114	0.164426333
0.981096391	1.448448951	-0.453776154	0.435970295	0.410712229	-0.939624575	0.891754922	-0.47057453
-0.368055175	1.665181271	0.106521506	1.430226394	-1.087160842	-0.539790235	-0.53904319	-2.173077556
-0.564615907	-1.156605127	-0.721274992	-0.346458797	0.882507129	0.737532825	1.058258916	0.783392938
1.150992142	0.531766801	0.25167224	0.918070192	-1.861118687	-0.469543831	-1.745717043	-0.619529297
-0.516682125	-0.4022386	-1.77613958	-0.724275217	0.260601541	-0.50899315	0.369004548	-0.059977081
-1.060586488	0.302502536	-0.862038965	-0.405581128	0.421996415	0.113717576	1.061785485	-0.020153944
-0.307727872	-1.110102485	-2.022573889	-0.975401762	0.492600633	-0.688392859	-0.357373427	-1.159860235
-0.072198506	-0.383088455	-0.31488982	-1.282620657	0.408976185	-0.797429869	-0.1062582	-0.696380233
0.77164865	0.344161693	-0.313282385	0.782634055	0.503662517	-0.242399306	1.225485355	1.157890404
-0.509193108	-0.181938577	0.243712628	-0.600573462	1.545435026	1.76473059	2.40611316	1.786280618
1.700350838	-0.328500881	0.037294916	-0.105374401	0.552750731	1.673403114	0.608526414	0.976485022
-0.236926656	-0.375901062	-1.759315424	-0.433608882	0.097980301	-0.530403399	0.823184959	0.807900345
-0.425795372	0.394915097	1.043266898	1.743807058	0.715507643	0.506585352	0.293720477	0.546930493
0.720168818	0.094136526	0.709995314	1.789285911	-0.159581875	-1.084209979	-0.61196491	0.164027542
-0.574809443	0.673402903	-0.074403652	0.14308744	0.986779953	1.816174396	0.486409685	1.898299527
0.542004011	1.904133208	0.958868753	0.973666965	-0.932631781	-2.447494617	-1.299654133	-0.717540516
1.367422013	0.881162234	0.874920873	2.00570636	-0.20218156	-0.360913159	-1.089334976	-0.870893866
1.005617282	-0.841415757	0.771966072	-1.329869314	1.097239613	1.660369963	1.281742578	1.218782607
-1.092500052	-0.280347319	-0.793793403	-0.917896802	-1.895398097	-1.593428331	-1.237617647	-0.73768935
1.488367532	1.150478695	2.60081482	1.607476545	0.203096748	0.042959514	0.367719393	-0.617298429
-0.239782449	-0.449790401	-0.816196087	-0.888390495	-0.226691407	0.030522968	0.058545223	-0.009530529
0.737011203	-0.81305883	0.866068883	0.963700052	-2.30042572	-0.940026881	-0.426722782	-0.897599316
1.344151866	0.198036068	1.055245853	1.434109813	0.93653788	1.276768591	0.531243753	1.396021281
0.080263372	0.416265379	-0.57561259	-0.421842644	0.445984312	-1.109078039	-0.278120876	0.395230716
0.441020776	-0.10612758	0.345758141	-0.08969332	0.388031542	1.212583373	-0.836852163	0.053160415
0.74573121	-0.272727241	-1.256850457	-0.021009168	-2.428425548	-2.681902326	-1.301902658	-1.868273284
0.122879208	0.800472341	0.121375333	1.918276948	0.869747936	1.092779112	-0.343431072	-0.586846718
-0.669856688	-2.193268064	-1.010364631	-2.676918713	-0.109417291	0.217949818	1.557430712	0.444275389
-0.040773012	-0.897222542	-0.720140059	-1.417005167	-2.705177474	-0.486677317	-1.21783817	-1.089212693
-1.150613504	-0.851503508	-1.740924317	-1.607892321	0.513920861	-0.406818772	-0.936159604	-1.46531484
1.061314001	0.538905254	0.279522508	0.9197731	-0.083998043	-0.635994781	-1.986094556	0.79965453
0.571520789	0.253339356	0.689030548	0.550812237	-0.557603455	-0.092524722	-0.000974615	-0.258902229
0.098068255	-0.6040045	0.002123256	0.611034246	0.866551591	1.067803382	-0.395044912	-0.270364706
0.452146342	-0.101762183	0.93791161	0.047591459	1.013768405	0.969933401	1.172576258	1.707199564
0.384062856	-0.566426584	0.308304613	-0.11957544	0.305639882	0.112751039	-0.28222691	-0.355702138
-0.731745363	-0.360489877	-1.676064926	-0.723281778	-0.807979495	-1.306088798	0.437942927	-0.769458417
-0.541399041	-0.059517318	-0.311440182	-0.562470423	0.93073653	0.996291872	0.338929612	0.163774576
-1.847810947	-1.359727076	-0.910961622	-1.813096269	0.327053625	0.526619364	1.151316115	0.614689404
0.195186426	0.386956719	0.262774131	-1.357571567	1.637334578	0.917763751	0.878156615	1.039574704
-2.564733428	-2.49279287	-1.987057298	-3.342197815	-2.552928003	-1.130413764	-2.149068977	0.124628358
0.69334173	0.690151901	0.025056427	0.087655296	-1.035241706	-0.59415631	-0.553450501	-1.314845393
-0.72714708	-0.529584957	-0.190298765	-1.117109697	-0.521593638	-2.645414052	-2.572284526	-0.241613182
-1.32483418	-1.4347888	-0.310020692	-1.85007612	0.542889975	0.29668815	0.985723952	1.301025746
-2.077451995	-1.439904441	-2.853105744	-1.472459301	-0.776342778	-0.423517965	0.27862302	-1.567259286
0.533197155	0.504563774	0.454265299	0.549685626	-0.098610756	0.818509606	0.238421171	-0.251536792
0.380331449	-0.159364246	0.282792468	-0.656294817	0.696903034	0.598320108	0.567516751	0.986279592
-0.113535668	-1.518378407	-0.678600707	-1.207008327	-0.550874385	0.789462807	-1.785159523	-0.875983569
-0.031448909	0.288517289	0.189166219	0.894116782	0.939279698	0.741014297	0.468881733	1.172990171
0.086046564	1.948645351	0.466838916	0.08937931	0.050883996	0.330530476	-1.309965462	1.510175104
0.835072694	1.697197119	1.227044178	0.956665033	-0.60821031	-1.07564598	0.14258067	-2.042137938
-0.671250839	-1.300598995	-0.432866483	-1.370876806	-0.194968749	0.162721295	-0.63295605	0.332176413
0.204049022	0.269707115	-1.02138395	-1.595262057	0.501050182	0.730389246	0.486203849	2.277652732
-0.099450346	-0.978222291	-0.864156075	-0.747904802	-2.62150205	-0.395222399	-1.003494042	-0.753602724
-0.260095928	-0.257366576	-1.221191227	0.031875428	-0.448498223	1.140419339	1.302365318	-0.157017196
1.628167317	0.637639831	1.381301693	1.506960188	0.446723669	-1.240427206	-1.381030202	-1.117255611
1.256910227	-0.141579531	0.706442104	0.179517743	1.057198557	0.805656079	1.118090558	0.034660526
2.786667847	1.551841257	0.455500336	1.019274541	1.02412668	0.079830194	0.995812088	0.405928866
0.141029928	-1.411817223	0.470865315	-0.588694728	-0.957135742	-1.241404067	-0.608351885	0.112058697
0.634402175	0.840713677	1.411056278	1.171931891	0.041469704	0.282702844	0.330316053	0.216525791
0.084046742	0.033905497	-0.360945135	1.865312466	0.033154485	-0.531147008	0.126839129	1.13557983
-0.363059488	1.095125418	0.867825233	0.904168577	0.191856314	-0.299201026	0.778621066	0.187890297
0.188499654	-0.079748874	-0.722886129	0.50240612	3.312548605	1.956105684	2.541789413	1.203034092
-1.133867967	-0.429492001	-1.037068884	-1.094073133	-1.630558166	0.740173759	0.489987228	-1.277201006
-0.470963714	-1.654623215	-0.492151226	-2.157819245	0.825618362	1.045920655	-0.421163434	2.053711594
-0.337421524	-0.877676801	-1.49964406	-1.668506175	-0.795194396	-1.400049975	1.866333534	0.192661158
-0.41228285	1.655435283	1.667211053	0.397501424	0.948801576	-0.253699526	0.301547634	-0.677558052
-0.449863712	1.162373845	-0.577027601	0.525871313	-1.004249672	-1.078612692	-1.30199052	-1.168048223
1.269073081	0.290879233	0.359330905	0.661460036	1.656370979	1.193632073	1.911527314	1.305885233
0.891333342	1.067108449	0.440656131	1.055971199	-0.239182177	0.382321541	0.692409614	-0.351652487
0.357246535	0.041829641	-0.988672177	-0.655459765	1.534188624	0.272732597	0.968286735	1.336903751
-0.357447653	-0.489659585	-1.033778259	0.325127231	0.472626149	-0.209579602	-0.485788826	-0.397922452
-1.727752966	-1.219735007	-0.153684799	-1.079246751	0.546653251	-0.270106974	-0.110444516	-0.370000187
1.196714726	0.984437141	-0.731083043	0.575058522	1.164219017	0.719936538	0.005989038	0.6864936
0.6645785	0.95607416	0.316420284	1.28366397	0.91234842	0.438790813	0.741519513	-0.311652752
1.384417764	0.640803447	0.538964212	0.006027787	0.340202183	-0.007251541	0.30758139	0.862666078
-0.156909592	0.202829839	0.07668786	-0.043741823	-0.578458687	1.282063853	-0.241154003	0.553133226
1.945561504	1.174555902	1.075023287	1.068372969	0.210299977	0.143318873	1.359565883	-0.308471007
0.417726099	0.443112642	0.184428137	-0.29620001	-0.649673007	-1.178748414	-0.781808525	-1.022769678
-0.199211176	-0.758493893	0.783577913	-0.782299385	0.545305197	1.349227632	0.657106966	0.677711315
0.813672301	0.476371943	0.472569597	-0.174260737	0.68970363	-0.072132633	0.783138449	0.88028145
1.413387051	1.232821757	1.550875778	1.268301289	-1.740313796	-1.080881812	-0.301306628	-1.066522017
2.297322759	1.232301435	0.208441827	1.052096039	-0.53123624	-0.356723587	0.670601011	0.87994324
0.973206198	1.464770911	1.370606032	2.174014702	0.63118846	0.467984031	-0.391328931	-0.986583611
-0.510693989	-0.092111888	-1.104349707	-0.046748133	-0.809095671	0.388932768	0.586081811	0.641411958
0.504193402	1.884191591	-0.609449995	0.847322142	-1.771969525	-1.174976552	-0.25729244	-0.317153334
-0.294842441	-0.576376017	-0.616463861	-1.588526424	1.764034276	1.078783514	0.298092076	1.552877484
-0.01328992	-1.16156414	-1.489855338	-1.290950081	-1.330673161	-1.566206215	-1.984127385	-0.89485505
0.62584012	0.539316092	0.974186139	1.031138368	-0.83222662	0.967469062	-0.077886279	0.311246755
0.599486315	0.560912185	0.838709695	0.765561724	-0.751580035	0.853355227	-1.073656904	0.097672473
0.277664575	1.696873344	-0.436554251	-0.916231319	-0.953407541	-0.322428437	-0.155167622	-0.472403554
-0.154574957	-1.240915676	0.031418531	0.735351832	0.742472572	3.034373643	0.136354785	2.165987582
-1.102211805	0.550068249	-0.346521601	-0.081233479	0.293365132	1.962542364	0.467317265	1.430483925
-1.591308354	-0.668486133	-2.541402453	-1.192642087	-1.071556181	-0.428785334	-2.715538689	-1.491452432
-0.149000996	-1.100374807	-0.775973106	-1.304728333	-1.848633223	-0.762063892	-1.729324206	-0.817468165
0.873536778	0.215714871	0.836124141	-0.25631129	0.431355187	0.244872937	0.555366856	-0.700317336
0.560866929	1.531258328	1.707589075	-0.078055977	0.325038784	0.215515387	0.556872243	-0.851551584
-0.18404601	0.076818306	-0.775246743	0.16867079	-0.305970303	-1.375419066	-0.879064254	-0.53743813
-0.497417859	-0.361624966	-1.065289217	-0.279726442	-0.674856379	-0.911113201	0.455605418	0.420113788
1.34191391	-0.236378963	0.391192819	1.123905704	0.953431296	1.422054237	0.757946644	0.701773213
-0.050716912	0.21126831	0.012862801	-0.516874453	1.528742416	1.017019326	0.540722184	0.318902064
-0.627916387	0.066047135	-0.250582002	0.32901154	1.263372492	-0.99599608	-0.650286934	0.712627748
0.144054927	0.719970135	-0.878245735	-0.500075241	0.467086164	0.364601607	-0.440983884	0.052042231
-0.398363813	-0.10800765	-0.680734943	-0.457895254	0.322851026	0.057679519	-0.512339591	0.022699958
0.414654153	-0.308335774	0.11873961	0.69838166	-0.935481402	0.507632457	0.298116953	0.510376037
-0.716678351	-0.05368264	-0.305225065	0.098904319	-0.472362651	0.765878841	-0.531059139	0.22418646
-0.165897647	0.319568107	0.069080747	0.36264846	-0.833096696	-0.865412146	-0.224127432	-1.332977004
0.346688622	1.172619104	0.635632364	1.164893723	0.179970641	-1.746674276	-0.297383145	0.66985214
-0.901278732	-0.615269622	-0.553473427	-0.690636596	-0.587996166	-0.159001119	-0.837342688	-1.67387064
0.932738506	1.219917017	1.729375669	1.549320731	-0.046758839	0.033358617	-0.319513674	-1.792558273
0.142791575	2.286951401	1.519448812	2.048021282	-1.701824395	0.074786777	-1.097360957	0.074864486
-0.34619696	-0.772502645	-0.869360463	-1.764310425	-1.49555228	-0.262845569	0.097963124	-0.11147761
2.404149937	1.958464454	1.29435068	1.663955839	-0.518455696	-1.382718043	0.88539548	-0.977927055
-1.174554058	-0.315738312	-1.010665225	-1.129353642	0.67733181	0.331424682	0.143614338	-0.808980767
-1.512384783	-0.770900934	-0.627257693	-1.292686134	1.722331889	0.816690531	0.548643768	0.84618139
-0.068951697	-0.326555822	-0.339946609	0.40822229	-2.134545293	-0.035106085	-1.635180937	0.385063734
-0.903198209	0.700875328	-0.413959075	0.386362224	-0.145972491	-0.882924672	-1.068555153	-0.440697674
-0.369924763	-0.538068537	-0.375172923	-0.48020037	-0.216455678	-0.498923764	-0.342886286	-0.287979774
2.289564582	2.119806819	0.869864464	1.316585604	-1.94796211	-0.476488564	-0.532513144	-0.767594643
1.036570983	1.037288716	0.638824426	1.322482853	0.095122987	-0.356819149	-0.668285377	-0.604491538
-0.123224009	-0.259660888	-0.543266572	-0.816853376	-0.543606277	-1.156963054	0.651689256	-1.217948203
1.753300779	0.151830032	1.190331518	2.166979355	-0.203890407	-0.46563919	-0.591418853	-0.058361283
0.022621922	0.706168127	0.884889868	-1.885952357	0.08744109	1.918339416	0.773206767	-0.301300988
1.410213702	1.458788226	2.036906932	1.91845503	-0.969891376	-0.136645713	-0.582475299	-0.277659993
-0.561195405	-0.531996777	-0.827630844	-0.562780927	-1.49545377	-1.136214975	-1.739988664	-2.004199914
0.527708416	0.904764449	2.015061798	0.816531717	2.062825406	1.239805664	1.023854779	0.976462186
1.031974354	2.396241676	0.521138109	0.174014734	-0.742352766	-0.338974796	0.329271634	-1.480773733
0.550053481	0.393403808	0.045772114	0.592654528	-1.161784428	-0.305828992	-0.953129641	-0.277679977
1.668301989	0.415470321	-0.763468553	-0.853338315	-1.344805964	-1.232015685	0.168861954	0.062253803
0.8844405	0.995585615	1.050985052	-0.145564197	-0.074954549	-1.284311928	-0.797622263	-0.732360782
0.127432031	0.090235734	-0.013367979	-0.417470061	1.395616159	2.06341405	1.471721174	2.015479164
0.952448441	-0.646460881	1.344814696	0.24618265	0.599210866	-0.908945022	1.460914073	1.438364854
0.451580714	0.875499268	0.381473309	-0.716090616	0.932343439	0.054989311	-0.044394964	0.664055259
-1.125419235	-1.518897249	-2.776206846	-1.393222623	-0.286631076	-1.665902139	-1.387724527	-0.832927009
0.045819594	1.171252973	0.939931453	0.82898251	1.199711552	-1.213739326	0.815543846	0.224326506
-2.056589155	-1.330664785	-0.936000141	-1.10340687	-0.15687979	-0.603010104	-0.705456655	0.779581832
-0.211887502	-1.613490288	-1.242175527	0.057265498	0.799795235	2.266799078	-0.635254288	0.53607673
-2.71364009	-1.644253331	-2.682562585	-2.498347568	0.591940219	0.381766765	0.935444213	1.558866821
1.633074098	1.203260767	0.976012484	0.541952379	-0.148188472	-1.011128799	-0.342147098	-0.004210331
-0.66482195	-1.302901131	-0.642472952	-0.439031535	-0.005064588	-1.869487406	-0.458543306	-0.367542747
-0.497193605	-0.656691886	-0.075953525	1.041603652	0.592221838	-0.400925476	-0.108949446	-0.353334564
1.265228645	0.861706775	0.811806136	1.344581411	1.451869981	1.394939773	1.851270801	0.642614932
0.174058168	0.515693478	0.245433614	0.163691936	-0.036217663	-0.282898863	-0.284341859	0.426732372
-0.203909002	0.409252471	-0.330554324	0.510536937	-0.728972593	-1.273581486	-0.858688631	-1.927607434
0.665221599	0.820993086	2.057442203	0.296374015	-0.308601699	0.243484477	0.045922415	0.727470674
0.665856126	0.015999759	1.143864478	0.386562137	0.196895079	-0.255706658	-0.521750462	0.136336988
0.294166765	-0.989435921	-0.109181976	1.236483449	0.517384783	0.266289407	-1.389170492	-0.074223461
-0.825892952	-2.128159693	-0.769972519	-0.18666487	0.604830846	-0.400283894	0.137043004	-0.513129758
0.432361828	0.1266084	0.694529237	0.167195431	0.069676666	-1.900233988	-1.121888547	-0.276557201
0.044160582	0.633814495	0.376166923	1.513305323	1.707595649	1.715958848	0.959186498	1.004561007
-0.169216076	-0.678187919	-0.373025945	-0.22405095	-0.321687027	0.388288948	1.151254081	-1.125960313
-1.895731594	-1.320136572	-0.975713937	-1.158383101	-0.798949645	0.635924095	-0.842709172	0.803569139
-1.250317081	-1.491841771	-0.558021189	-1.951866778	-0.123503085	0.317734699	-0.251952282	-0.497684792
0.218498868	-0.175311502	-0.453080715	0.716892874	1.948679997	0.101367601	0.513608586	0.887148635
1.493229571	0.643782793	0.421968069	0.260028332	0.258903496	-0.522168305	0.071408513	-0.697877432
-1.106964474	-0.824087614	-0.644928467	-0.668492303	1.616648605	0.639167802	-0.127114623	0.629108104
1.374507557	0.840496686	1.736100892	1.997762817	-0.129495274	1.947835316	-0.246301414	-0.506720038
-0.233134188	-1.583892862	-1.767663871	-0.14063888	-0.202043407	1.340016354	-0.34950868	1.57326482
1.232635199	-0.5978213	-0.339870768	-0.374143338	-1.572406059	-1.18270192	-1.547463555	-0.478571261
0.273878644	1.481227415	0.39672924	0.240045176	-0.451973895	0.718805049	2.052300426	2.196302382
-0.472384144	-0.977573645	-1.092759396	-1.259615136	1.506396287	2.437174822	1.088328812	0.738122516
2.235241258	0.774377525	1.229424303	1.795208528	-1.50606644	-3.077562435	-2.469429367	-2.937089673
0.776100202	0.316493473	1.400985508	1.563530297	-0.272581265	0.821347396	-0.172676905	0.37724573
1.111768303	0.043795442	1.104052979	-0.277955627	-0.574421542	0.994289464	-0.254559408	0.794244413
-1.528916181	-0.216213368	0.415920731	-0.348493425	-0.366268528	0.082772156	0.264124448	0.505842739
-1.261012874	-0.854841537	-0.718572429	-0.490162114	1.496895127	0.51457052	1.051132864	0.627159357
-0.12439161	-0.221651864	0.72364123	-0.131541082	0.559067599	0.091929427	0.478920902	-0.476304045
0.275576888	-0.419451096	-0.209462218	-0.106771847	0.823523847	0.964741849	0.548364248	1.488949351
1.113620774	0.346961163	0.556607548	0.706885151	-0.167883677	0.604487119	-0.061540433	0.950492422
